"Date","Result","WhiteElo","BlackElo","NMoves","game_id","Player","Name"
"2021.07.03","Jan-00",2535,2369,55,16069012,"BlackPlayerName","Vuk Damjanovic"
"2021.07.03","1/2-1/2",2757,2778,35,16069802,"WhitePlayerName","Vladislav Artemiev"
"2021.07.03","1/2-1/2",2757,2778,35,16069802,"BlackPlayerName","Levon Aronian"
"2021.07.03","1/2-1/2",2620,2598,33,16069826,"WhitePlayerName","Loek van Wely"
"2021.07.03","1/2-1/2",2620,2598,33,16069826,"BlackPlayerName","Romain Edouard"
"2021.07.03","Jan-00",2422,2601,36,16069838,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","Jan-00",2422,2601,36,16069838,"BlackPlayerName","Hou Yifan"
"2021.07.03","1/2-1/2",2836,2881,69,16069842,"WhitePlayerName","Ding Liren"
"2021.07.03","1/2-1/2",2836,2881,69,16069842,"BlackPlayerName","Magnus Carlsen"
"2021.07.03","Jan-00",2601,2422,33,16069844,"WhitePlayerName","Hou Yifan"
"2021.07.03","Jan-00",2601,2422,33,16069844,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","Jan-00",2654,2309,25,16069854,"WhitePlayerName","Grigoriy Alekseyevich Oparin"
"2021.07.03","Jan-00",2654,2309,25,16069854,"BlackPlayerName","Raphael Dutreuil"
"2021.07.03","1/2-1/2",2422,2601,44,16069860,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,44,16069860,"BlackPlayerName","Hou Yifan"
"2021.07.03","0-1",2422,2601,40,16069862,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","0-1",2422,2601,40,16069862,"BlackPlayerName","Hou Yifan"
"2021.07.03","0-1",2601,2422,30,16069866,"WhitePlayerName","Hou Yifan"
"2021.07.03","0-1",2601,2422,30,16069866,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2601,2422,72,16069868,"WhitePlayerName","Hou Yifan"
"2021.07.03","1/2-1/2",2601,2422,72,16069868,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","0-1",2422,2601,37,16069870,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","0-1",2422,2601,37,16069870,"BlackPlayerName","Hou Yifan"
"2021.07.03","1/2-1/2",2601,2422,51,16069872,"WhitePlayerName","Hou Yifan"
"2021.07.03","1/2-1/2",2601,2422,51,16069872,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","Jan-00",2422,2601,30,16069874,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","Jan-00",2422,2601,30,16069874,"BlackPlayerName","Hou Yifan"
"2021.07.03","Jan-00",2601,2422,65,16069880,"WhitePlayerName","Hou Yifan"
"2021.07.03","Jan-00",2601,2422,65,16069880,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","Jan-00",2601,2422,50,16069882,"WhitePlayerName","Hou Yifan"
"2021.07.03","Jan-00",2601,2422,50,16069882,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2601,2422,45,16069884,"WhitePlayerName","Hou Yifan"
"2021.07.03","1/2-1/2",2601,2422,45,16069884,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","Jan-00",2601,2422,38,16069886,"WhitePlayerName","Hou Yifan"
"2021.07.03","Jan-00",2601,2422,38,16069886,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,74,16069888,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,74,16069888,"BlackPlayerName","Hou Yifan"
"2021.07.03","0-1",2601,2422,37,16069890,"WhitePlayerName","Hou Yifan"
"2021.07.03","0-1",2601,2422,37,16069890,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,69,16069892,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,69,16069892,"BlackPlayerName","Hou Yifan"
"2021.07.03","0-1",2601,2422,48,16069894,"WhitePlayerName","Hou Yifan"
"2021.07.03","0-1",2601,2422,48,16069894,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,52,16069896,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,52,16069896,"BlackPlayerName","Hou Yifan"
"2021.07.03","1/2-1/2",2422,2601,52,16069898,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,52,16069898,"BlackPlayerName","Hou Yifan"
"2021.07.03","0-1",2601,2422,34,16069900,"WhitePlayerName","Hou Yifan"
"2021.07.03","0-1",2601,2422,34,16069900,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,59,16069902,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,59,16069902,"BlackPlayerName","Hou Yifan"
"2021.07.03","1/2-1/2",2422,2601,79,16069904,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","1/2-1/2",2422,2601,79,16069904,"BlackPlayerName","Hou Yifan"
"2021.07.03","Jan-00",2680,2386,28,16069906,"WhitePlayerName","Markus Ragger"
"2021.07.03","Jan-00",2680,2386,28,16069906,"BlackPlayerName","Christophe Philippe"
"2021.07.03","Jan-00",2654,2447,39,16069920,"WhitePlayerName","Rauf Mamedov"
"2021.07.03","Jan-00",2654,2447,39,16069920,"BlackPlayerName","Ezra Kirk"
"2021.07.03","Jan-00",2422,2601,25,16069926,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","Jan-00",2422,2601,25,16069926,"BlackPlayerName","Hou Yifan"
"2021.07.03","0-1",2601,2422,48,16069932,"WhitePlayerName","Hou Yifan"
"2021.07.03","0-1",2601,2422,48,16069932,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","Jan-00",2601,2422,25,16069936,"WhitePlayerName","Hou Yifan"
"2021.07.03","Jan-00",2601,2422,25,16069936,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","Jan-00",2701,2673,48,16069944,"WhitePlayerName","Jorden van Foreest"
"2021.07.03","Jan-00",2701,2673,48,16069944,"BlackPlayerName","David Anton Guijarro"
"2021.07.03","0-1",2422,2601,23,16069950,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","0-1",2422,2601,23,16069950,"BlackPlayerName","Hou Yifan"
"2021.07.03","Jan-00",2601,2422,50,16069956,"WhitePlayerName","Hou Yifan"
"2021.07.03","Jan-00",2601,2422,50,16069956,"BlackPlayerName","Harika Dronavalli"
"2021.07.03","Jan-00",2627,2596,50,16069966,"WhitePlayerName","Pavel Ponkratov"
"2021.07.03","Jan-00",2627,2596,50,16069966,"BlackPlayerName","Aleksandra Goryachkina"
"2021.07.03","Jan-00",2605,2486,44,16069972,"WhitePlayerName","Evgeny Alekseev"
"2021.07.03","Jan-00",2605,2486,44,16069972,"BlackPlayerName","Roman Kezin"
"2021.07.03","0-1",2422,2601,35,16069978,"WhitePlayerName","Harika Dronavalli"
"2021.07.03","0-1",2422,2601,35,16069978,"BlackPlayerName","Hou Yifan"
"2021.07.03","1/2-1/2",2678,2333,67,16070028,"WhitePlayerName","Etienne Bacrot"
"2021.07.03","1/2-1/2",2678,2333,67,16070028,"BlackPlayerName","Anastasiya Savina"
"2021.07.03","1/2-1/2",2556,2431,40,16070098,"WhitePlayerName","Vahap Sanal"
"2021.07.03","1/2-1/2",2556,2431,40,16070098,"BlackPlayerName","Martin Stukan"
"2021.07.03","Jan-00",2630,2114,29,16070100,"WhitePlayerName","Alan Pichot"
"2021.07.03","Jan-00",2630,2114,29,16070100,"BlackPlayerName","Jan Lundin"
"2021.07.03","Jan-00",2564,2381,35,16070126,"WhitePlayerName","Denis Kadric"
"2021.07.03","Jan-00",2564,2381,35,16070126,"BlackPlayerName","Goran Arsovic"
"2021.07.03","Jan-00",2607,2470,42,16070128,"WhitePlayerName","Aleksandar Indjic"
"2021.07.03","Jan-00",2607,2470,42,16070128,"BlackPlayerName","David Gavrilescu"
"2021.07.03","Jan-00",2643,2506,55,16070132,"WhitePlayerName","Igor Kovalenko"
"2021.07.03","Jan-00",2643,2506,55,16070132,"BlackPlayerName","Ariel Erenberg"
"2021.07.03","Jan-00",2677,2557,96,16070152,"WhitePlayerName","Gawain Christopher Bernard Jones"
"2021.07.03","Jan-00",2677,2557,96,16070152,"BlackPlayerName","Pavel V Tregubov"
"2021.07.03","1/2-1/2",2647,2629,75,16070168,"WhitePlayerName","Aleksey Sergeyevich Dreev"
"2021.07.03","1/2-1/2",2647,2629,75,16070168,"BlackPlayerName","David Paravyan"
"2021.07.03","1/2-1/2",2567,2451,104,16070188,"WhitePlayerName","Arjun Erigaisi"
"2021.07.03","1/2-1/2",2567,2451,104,16070188,"BlackPlayerName","Drasko Boskovic"
"2021.07.04","Jan-00",2606,2471,35,16070218,"WhitePlayerName","Vitaliy Olegovich Bernadskiy"
"2021.07.04","Jan-00",2606,2471,35,16070218,"BlackPlayerName","G Petar Arnaudov"
"2021.07.04","Jan-00",2605,2696,43,16070244,"WhitePlayerName","Kirill Shevchenko"
"2021.07.04","Jan-00",2605,2696,43,16070244,"BlackPlayerName","Vladimir Fedoseev"
"2021.07.04","Jan-00",2535,2396,71,16070276,"WhitePlayerName","Max Warmerdam"
"2021.07.04","Jan-00",2535,2396,71,16070276,"BlackPlayerName","Milos Milosevic"
"2021.07.04","1/2-1/2",2680,2654,9,16070306,"WhitePlayerName","Markus Ragger"
"2021.07.04","1/2-1/2",2680,2654,9,16070306,"BlackPlayerName","Rauf Mamedov"
"2021.07.04","Jan-00",2632,2550,76,16070314,"WhitePlayerName","Manuel Petrosyan"
"2021.07.04","Jan-00",2632,2550,76,16070314,"BlackPlayerName","Pier Luigi Basso"
"2021.07.04","1/2-1/2",2677,2506,19,16070328,"WhitePlayerName","Gawain Christopher Bernard Jones"
"2021.07.04","1/2-1/2",2677,2506,19,16070328,"BlackPlayerName","Manuel Apicella"
"2021.07.04","Jan-00",2643,2499,51,16070388,"WhitePlayerName","Samvel Ter-Sahakyan"
"2021.07.04","Jan-00",2643,2499,51,16070388,"BlackPlayerName","Arkadiusz Leniart"
"2021.07.04","0-1",2757,2778,58,16070408,"WhitePlayerName","Vladislav Artemiev"
"2021.07.04","0-1",2757,2778,58,16070408,"BlackPlayerName","Levon Aronian"
"2021.07.04","1/2-1/2",2699,2620,35,16070420,"WhitePlayerName","Kirill Alexeyevich Alekseenko"
"2021.07.04","1/2-1/2",2699,2620,35,16070420,"BlackPlayerName","Loek van Wely"
"2021.07.04","Jan-00",2649,2551,52,16070422,"WhitePlayerName","Arkadij Naiditsch"
"2021.07.04","Jan-00",2649,2551,52,16070422,"BlackPlayerName","Namig Guliyev"
"2021.07.04","Jan-00",2836,2881,66,16070432,"WhitePlayerName","Ding Liren"
"2021.07.04","Jan-00",2836,2881,66,16070432,"BlackPlayerName","Magnus Carlsen"
"2021.07.04","1/2-1/2",2651,2629,25,16070434,"WhitePlayerName","Aleksandr Rakhmanov"
"2021.07.04","1/2-1/2",2651,2629,25,16070434,"BlackPlayerName","Pavel Ponkratov"
"2021.07.04","Jan-00",2836,2881,34,16070444,"WhitePlayerName","Ding Liren"
"2021.07.04","Jan-00",2836,2881,34,16070444,"BlackPlayerName","Magnus Carlsen"
"2021.07.04","1/2-1/2",2788,2886,39,16070458,"WhitePlayerName","Ding Liren"
"2021.07.04","1/2-1/2",2788,2886,39,16070458,"BlackPlayerName","Magnus Carlsen"
"2021.07.04","Jan-00",2598,2459,65,16070464,"WhitePlayerName","Romain Edouard"
"2021.07.04","Jan-00",2598,2459,65,16070464,"BlackPlayerName","Quentin Loiseau"
"2021.07.04","1/2-1/2",2688,2596,40,16070492,"WhitePlayerName","Maxim Sergeevich Matlakov"
"2021.07.04","1/2-1/2",2688,2596,40,16070492,"BlackPlayerName","Mikhail Al Antipov"
"2021.07.04","Jan-00",2778,2757,36,16070504,"WhitePlayerName","Levon Aronian"
"2021.07.04","Jan-00",2778,2757,36,16070504,"BlackPlayerName","Vladislav Artemiev"
"2021.07.04","1/2-1/2",2502,2460,37,16070510,"WhitePlayerName","Volodar Murzin"
"2021.07.04","1/2-1/2",2502,2460,37,16070510,"BlackPlayerName","Maksim Samusenko"
"2021.07.04","Jan-00",2648,2614,42,16070514,"WhitePlayerName","Maxime Lagarde"
"2021.07.04","Jan-00",2648,2614,42,16070514,"BlackPlayerName","Maxim Rodshtein"
"2021.07.04","1/2-1/2",2669,2456,63,16070522,"WhitePlayerName","Matthias Bluebaum"
"2021.07.04","1/2-1/2",2669,2456,63,16070522,"BlackPlayerName","Vladimir Hamitevici"
"2021.07.04","0-1",2881,2836,48,16070540,"WhitePlayerName","Magnus Carlsen"
"2021.07.04","0-1",2881,2836,48,16070540,"BlackPlayerName","Ding Liren"
"2021.07.04","Jan-00",2886,2788,38,16070542,"WhitePlayerName","Magnus Carlsen"
"2021.07.04","Jan-00",2886,2788,38,16070542,"BlackPlayerName","Ding Liren"
"2021.07.04","1/2-1/2",2670,2443,75,16070586,"WhitePlayerName","Nils Grandelius"
"2021.07.04","1/2-1/2",2670,2443,75,16070586,"BlackPlayerName","Pierre Barbot"
"2021.07.04","1/2-1/2",2640,2639,79,16070614,"WhitePlayerName","Alexey Vasilyevich Sarana"
"2021.07.04","1/2-1/2",2640,2639,79,16070614,"BlackPlayerName","Alexander Motylev"
"2021.07.04","0-1",2569,2609,32,16070616,"WhitePlayerName","Kirill Shevchenko"
"2021.07.04","0-1",2569,2609,32,16070616,"BlackPlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2609,2569,41,16070618,"WhitePlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2609,2569,41,16070618,"BlackPlayerName","Kirill Shevchenko"
"2021.07.04","0-1",2569,2609,42,16070620,"WhitePlayerName","Kirill Shevchenko"
"2021.07.04","0-1",2569,2609,42,16070620,"BlackPlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2569,2609,40,16070622,"WhitePlayerName","Kirill Shevchenko"
"2021.07.04","Jan-00",2569,2609,40,16070622,"BlackPlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2609,2569,37,16070626,"WhitePlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2609,2569,37,16070626,"BlackPlayerName","Kirill Shevchenko"
"2021.07.04","0-1",2609,2569,61,16070628,"WhitePlayerName","Arjun Erigaisi"
"2021.07.04","0-1",2609,2569,61,16070628,"BlackPlayerName","Kirill Shevchenko"
"2021.07.04","Jan-00",2609,2569,28,16070630,"WhitePlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2609,2569,28,16070630,"BlackPlayerName","Kirill Shevchenko"
"2021.07.04","Jan-00",2569,2609,26,16070634,"WhitePlayerName","Kirill Shevchenko"
"2021.07.04","Jan-00",2569,2609,26,16070634,"BlackPlayerName","Arjun Erigaisi"
"2021.07.04","0-1",2569,2609,28,16070638,"WhitePlayerName","Kirill Shevchenko"
"2021.07.04","0-1",2569,2609,28,16070638,"BlackPlayerName","Arjun Erigaisi"
"2021.07.04","0-1",2569,2609,16,16070648,"WhitePlayerName","Kirill Shevchenko"
"2021.07.04","0-1",2569,2609,16,16070648,"BlackPlayerName","Arjun Erigaisi"
"2021.07.04","1/2-1/2",2609,2569,88,16070650,"WhitePlayerName","Arjun Erigaisi"
"2021.07.04","1/2-1/2",2609,2569,88,16070650,"BlackPlayerName","Kirill Shevchenko"
"2021.07.04","Jan-00",2609,2569,36,16070654,"WhitePlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2609,2569,36,16070654,"BlackPlayerName","Kirill Shevchenko"
"2021.07.04","Jan-00",2569,2609,65,16070656,"WhitePlayerName","Kirill Shevchenko"
"2021.07.04","Jan-00",2569,2609,65,16070656,"BlackPlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2609,2569,27,16070670,"WhitePlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2609,2569,27,16070670,"BlackPlayerName","Kirill Shevchenko"
"2021.07.04","0-1",2569,2609,33,16070678,"WhitePlayerName","Kirill Shevchenko"
"2021.07.04","0-1",2569,2609,33,16070678,"BlackPlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2569,2609,23,16070680,"WhitePlayerName","Kirill Shevchenko"
"2021.07.04","Jan-00",2569,2609,23,16070680,"BlackPlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2609,2569,39,16070682,"WhitePlayerName","Arjun Erigaisi"
"2021.07.04","Jan-00",2609,2569,39,16070682,"BlackPlayerName","Kirill Shevchenko"
"2021.07.04","0-1",2609,2569,44,16070700,"WhitePlayerName","Arjun Erigaisi"
"2021.07.04","0-1",2609,2569,44,16070700,"BlackPlayerName","Kirill Shevchenko"
"2021.07.04","1/2-1/2",2609,2569,61,16070712,"WhitePlayerName","Arjun Erigaisi"
"2021.07.04","1/2-1/2",2609,2569,61,16070712,"BlackPlayerName","Kirill Shevchenko"
"2021.07.05","1/2-1/2",2683,2605,40,16070640,"WhitePlayerName","Alexandr Predke"
"2021.07.05","1/2-1/2",2683,2605,40,16070640,"BlackPlayerName","Igor Lysyj"
"2021.07.05","Jan-00",2555,2601,31,16070642,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","Jan-00",2555,2601,31,16070642,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2609,2569,26,16070646,"WhitePlayerName","Arjun Erigaisi"
"2021.07.05","Jan-00",2609,2569,26,16070646,"BlackPlayerName","Kirill Shevchenko"
"2021.07.05","1/2-1/2",2605,2651,36,16070668,"WhitePlayerName","Evgeny Alekseev"
"2021.07.05","1/2-1/2",2605,2651,36,16070668,"BlackPlayerName","Aleksandr Rakhmanov"
"2021.07.05","0-1",2601,2555,24,16070674,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2601,2555,24,16070674,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","1/2-1/2",2609,2569,57,16070688,"WhitePlayerName","Arjun Erigaisi"
"2021.07.05","1/2-1/2",2609,2569,57,16070688,"BlackPlayerName","Kirill Shevchenko"
"2021.07.05","Jan-00",2601,2555,40,16070692,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,40,16070692,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","0-1",2569,2609,29,16070694,"WhitePlayerName","Kirill Shevchenko"
"2021.07.05","0-1",2569,2609,29,16070694,"BlackPlayerName","Arjun Erigaisi"
"2021.07.05","0-1",2601,2555,32,16070698,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2601,2555,32,16070698,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","0-1",2569,2609,41,16070704,"WhitePlayerName","Kirill Shevchenko"
"2021.07.05","0-1",2569,2609,41,16070704,"BlackPlayerName","Arjun Erigaisi"
"2021.07.05","Jan-00",2569,2609,58,16070706,"WhitePlayerName","Kirill Shevchenko"
"2021.07.05","Jan-00",2569,2609,58,16070706,"BlackPlayerName","Arjun Erigaisi"
"2021.07.05","Jan-00",2609,2569,48,16070716,"WhitePlayerName","Arjun Erigaisi"
"2021.07.05","Jan-00",2609,2569,48,16070716,"BlackPlayerName","Kirill Shevchenko"
"2021.07.05","0-1",2609,2569,81,16070720,"WhitePlayerName","Arjun Erigaisi"
"2021.07.05","0-1",2609,2569,81,16070720,"BlackPlayerName","Kirill Shevchenko"
"2021.07.05","Jan-00",2555,2601,46,16070728,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","Jan-00",2555,2601,46,16070728,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2569,2609,65,16070730,"WhitePlayerName","Kirill Shevchenko"
"2021.07.05","0-1",2569,2609,65,16070730,"BlackPlayerName","Arjun Erigaisi"
"2021.07.05","Jan-00",2569,2609,59,16070734,"WhitePlayerName","Kirill Shevchenko"
"2021.07.05","Jan-00",2569,2609,59,16070734,"BlackPlayerName","Arjun Erigaisi"
"2021.07.05","Jan-00",2632,2478,21,16072548,"WhitePlayerName","Robert Hovhannisyan"
"2021.07.05","Jan-00",2632,2478,21,16072548,"BlackPlayerName","Novak Cabarkapa"
"2021.07.05","Jan-00",2555,2601,26,16072552,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","Jan-00",2555,2601,26,16072552,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2630,2397,22,16072556,"WhitePlayerName","Alan Pichot"
"2021.07.05","Jan-00",2630,2397,22,16072556,"BlackPlayerName","Anna M Sargsyan"
"2021.07.05","Jan-00",2647,2486,52,16072572,"WhitePlayerName","Aleksey Sergeyevich Dreev"
"2021.07.05","Jan-00",2647,2486,52,16072572,"BlackPlayerName","Roman Kezin"
"2021.07.05","Jan-00",2556,2340,32,16072576,"WhitePlayerName","Vahap Sanal"
"2021.07.05","Jan-00",2556,2340,32,16072576,"BlackPlayerName","Gellert Karacsonyi"
"2021.07.05","0-1",2601,2555,57,16072588,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2601,2555,57,16072588,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","Jan-00",2555,2601,34,16072600,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","Jan-00",2555,2601,34,16072600,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2555,2601,42,16072604,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","0-1",2555,2601,42,16072604,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,41,16072616,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,41,16072616,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","Jan-00",2625,2465,71,16072622,"WhitePlayerName","David Paravyan"
"2021.07.05","Jan-00",2625,2465,71,16072622,"BlackPlayerName","Rudik Makarian"
"2021.07.05","Jan-00",2601,2555,59,16072626,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,59,16072626,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","Jan-00",2601,2555,42,16072630,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,42,16072630,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","Jan-00",2601,2555,36,16072642,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,36,16072642,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","1/2-1/2",2607,2632,58,16072644,"WhitePlayerName","Aleksandar Indjic"
"2021.07.05","1/2-1/2",2607,2632,58,16072644,"BlackPlayerName","Manuel Petrosyan"
"2021.07.05","Jan-00",2601,2555,25,16072658,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,25,16072658,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","1/2-1/2",2567,2404,58,16072660,"WhitePlayerName","Arjun Erigaisi"
"2021.07.05","1/2-1/2",2567,2404,58,16072660,"BlackPlayerName","Zhandos Agmanov"
"2021.07.05","0-1",2555,2601,25,16072664,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","0-1",2555,2601,25,16072664,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2555,2601,37,16072668,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","0-1",2555,2601,37,16072668,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2555,2601,35,16072672,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","Jan-00",2555,2601,35,16072672,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2555,2601,33,16072676,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","0-1",2555,2601,33,16072676,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2601,2555,39,16072678,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2601,2555,39,16072678,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","Jan-00",2555,2601,40,16072706,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","Jan-00",2555,2601,40,16072706,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2555,2601,69,16072710,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","0-1",2555,2601,69,16072710,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,40,16072748,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,40,16072748,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","0-1",2555,2601,32,16072766,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","0-1",2555,2601,32,16072766,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,50,16072782,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,50,16072782,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","Jan-00",2601,2555,33,16072788,"WhitePlayerName","Parham Maghsoodloo"
"2021.07.05","Jan-00",2601,2555,33,16072788,"BlackPlayerName","Praggnanandhaa R"
"2021.07.05","1/2-1/2",2555,2601,72,16072790,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.07.05","1/2-1/2",2555,2601,72,16072790,"BlackPlayerName","Parham Maghsoodloo"
"2021.07.05","0-1",2564,2426,36,16072808,"WhitePlayerName","Denis Kadric"
"2021.07.05","0-1",2564,2426,36,16072808,"BlackPlayerName","Bharath Subramaniyam"
